11000, -150.782000
11010, -150.789000
11020, -150.802000
11030, -150.810000
11040, -150.805000
11050, -150.793000
11060, -150.786000
11070, -150.780000
11080, -150.776000
11090, -150.765000
11100, -150.743000
11110, -150.716000
11120, -150.706000
11130, -150.721000
11140, -150.740000
11150, -150.749000
11160, -150.737000
11170, -150.725000
11180, -150.734000
11190, -150.755000
11200, -150.761000
11210, -150.744000
11220, -150.729000
11230, -150.737000
11240, -150.761000
11250, -150.785000
11260, -150.797000
11270, -150.797000
11280, -150.795000
11290, -150.791000
11300, -150.790000
11310, -150.786000
11320, -150.777000
11330, -150.763000
11340, -150.750000
11350, -150.756000
11360, -150.782000
11370, -150.807000
11380, -150.811000
11390, -150.804000
11400, -150.801000
11410, -150.801000
11420, -150.801000
11430, -150.800000
11440, -150.797000
11450, -150.791000
11460, -150.778000
11470, -150.761000
11480, -150.752000
11490, -150.753000
11500, -150.760000
11510, -150.761000
11520, -150.753000
11530, -150.744000
11540, -150.740000
11550, -150.749000
11560, -150.772000
11570, -150.795000
11580, -150.801000
11590, -150.796000
11600, -150.793000
11610, -150.796000
11620, -150.797000
11630, -150.793000
11640, -150.787000
11650, -150.787000
11660, -150.791000
11670, -150.787000
11680, -150.772000
11690, -150.760000
11700, -150.761000
11710, -150.773000
11720, -150.786000
11730, -150.783000
11740, -150.761000
11750, -150.736000
11760, -150.719000
11770, -150.714000
11780, -150.718000
11790, -150.737000
11800, -150.765000
11810, -150.798000
11820, -150.830000
11830, -150.850000
11840, -150.854000
11850, -150.843000
11860, -150.826000
11870, -150.804000
11880, -150.785000
11890, -150.779000
11900, -150.779000
11910, -150.773000
11920, -150.754000
11930, -150.732000
11940, -150.724000
11950, -150.734000
11960, -150.759000
11970, -150.787000
11980, -150.809000
11990, -150.814000
12000, -150.797000
12010, -150.771000
12020, -150.746000
12030, -150.736000
12040, -150.740000
12050, -150.751000
12060, -150.761000
12070, -150.772000
12080, -150.788000
12090, -150.805000
12100, -150.803000
12110, -150.781000
12120, -150.760000
12130, -150.756000
12140, -150.762000
12150, -150.767000
12160, -150.764000
12170, -150.764000
12180, -150.770000
12190, -150.786000
12200, -150.796000
12210, -150.801000
12220, -150.809000
12230, -150.820000
12240, -150.829000
12250, -150.834000
12260, -150.833000
12270, -150.825000
12280, -150.811000
12290, -150.790000
12300, -150.769000
12310, -150.750000
12320, -150.735000
12330, -150.736000
12340, -150.754000
12350, -150.784000
12360, -150.807000
12370, -150.804000
12380, -150.784000
12390, -150.763000
12400, -150.752000
12410, -150.749000
12420, -150.744000
12430, -150.741000
12440, -150.736000
12450, -150.729000
12460, -150.721000
12470, -150.724000
12480, -150.745000
12490, -150.777000
12500, -150.791000
12510, -150.778000
12520, -150.758000
12530, -150.746000
12540, -150.756000
12550, -150.777000
12560, -150.785000
12570, -150.775000
12580, -150.760000
12590, -150.753000
12600, -150.765000
12610, -150.792000
12620, -150.811000
12630, -150.808000
12640, -150.783000
12650, -150.753000
12660, -150.748000
12670, -150.773000
12680, -150.798000
12690, -150.798000
12700, -150.772000
12710, -150.738000
12720, -150.724000
12730, -150.737000
12740, -150.770000
12750, -150.792000
12760, -150.789000
12770, -150.769000
12780, -150.758000
12790, -150.767000
12800, -150.791000
12810, -150.807000
12820, -150.805000
12830, -150.788000
12840, -150.773000
12850, -150.777000
12860, -150.800000
12870, -150.811000
12880, -150.799000
12890, -150.774000
12900, -150.753000
12910, -150.749000
12920, -150.750000
12930, -150.747000
12940, -150.741000
12950, -150.739000
12960, -150.746000
12970, -150.755000
12980, -150.766000
12990, -150.776000
13000, -150.790000
13010, -150.806000
13020, -150.808000
13030, -150.793000
13040, -150.773000
13050, -150.762000
13060, -150.762000
13070, -150.773000
13080, -150.780000
13090, -150.774000
13100, -150.765000
13110, -150.762000
13120, -150.766000
13130, -150.778000
13140, -150.788000
13150, -150.778000
13160, -150.743000
13170, -150.712000
13180, -150.706000
13190, -150.721000
13200, -150.745000
13210, -150.750000
13220, -150.736000
13230, -150.728000
13240, -150.740000
13250, -150.760000
13260, -150.774000
13270, -150.769000
13280, -150.750000
13290, -150.736000
13300, -150.739000
13310, -150.747000
13320, -150.743000
13330, -150.725000
