30000, -144.571000
30010, -144.731000
30020, -144.848000
30030, -144.886000
30040, -144.832000
30050, -144.737000
30060, -144.674000
30070, -144.682000
30080, -144.721000
30090, -144.704000
30100, -144.582000
30110, -144.411000
30120, -144.315000
30130, -144.346000
30140, -144.427000
30150, -144.461000
30160, -144.419000
30170, -144.338000
30180, -144.276000
30190, -144.277000
30200, -144.364000
30210, -144.496000
30220, -144.559000
30230, -144.510000
30240, -144.414000
30250, -144.370000
30260, -144.411000
30270, -144.494000
30280, -144.547000
30290, -144.545000
30300, -144.510000
30310, -144.494000
30320, -144.520000
30330, -144.558000
30340, -144.558000
30350, -144.520000
30360, -144.496000
30370, -144.519000
30380, -144.563000
30390, -144.584000
30400, -144.578000
30410, -144.581000
30420, -144.600000
30430, -144.613000
30440, -144.612000
30450, -144.612000
30460, -144.628000
30470, -144.637000
30480, -144.612000
30490, -144.586000
30500, -144.615000
30510, -144.693000
30520, -144.765000
30530, -144.797000
30540, -144.792000
30550, -144.781000
30560, -144.787000
30570, -144.807000
30580, -144.836000
30590, -144.865000
30600, -144.862000
30610, -144.833000
30620, -144.814000
30630, -144.811000
30640, -144.804000
30650, -144.774000
30660, -144.739000
30670, -144.729000
30680, -144.763000
30690, -144.828000
30700, -144.888000
30710, -144.918000
30720, -144.918000
30730, -144.896000
30740, -144.864000
30750, -144.808000
30760, -144.751000
30770, -144.711000
30780, -144.668000
30790, -144.612000
30800, -144.577000
30810, -144.592000
30820, -144.644000
30830, -144.699000
30840, -144.723000
30850, -144.710000
30860, -144.656000
30870, -144.587000
30880, -144.548000
30890, -144.559000
30900, -144.600000
30910, -144.627000
30920, -144.626000
30930, -144.587000
30940, -144.546000
30950, -144.548000
30960, -144.593000
30970, -144.653000
30980, -144.681000
30990, -144.648000
31000, -144.564000
31010, -144.482000
31020, -144.442000
31030, -144.455000
31040, -144.494000
31050, -144.494000
31060, -144.447000
31070, -144.415000
31080, -144.457000
31090, -144.563000
31100, -144.664000
31110, -144.714000
31120, -144.733000
31130, -144.765000
31140, -144.806000
31150, -144.822000
31160, -144.814000
31170, -144.818000
31180, -144.828000
31190, -144.818000
31200, -144.752000
31210, -144.642000
31220, -144.516000
31230, -144.413000
31240, -144.365000
31250, -144.399000
31260, -144.516000
31270, -144.655000
31280, -144.721000
31290, -144.680000
31300, -144.609000
31310, -144.599000
31320, -144.654000
31330, -144.711000
31340, -144.727000
31350, -144.714000
31360, -144.712000
31370, -144.733000
31380, -144.727000
31390, -144.666000
31400, -144.578000
31410, -144.519000
31420, -144.516000
31430, -144.550000
31440, -144.567000
31450, -144.557000
31460, -144.552000
31470, -144.558000
31480, -144.554000
31490, -144.537000
31500, -144.518000
31510, -144.502000
31520, -144.481000
31530, -144.455000
31540, -144.451000
31550, -144.503000
31560, -144.599000
31570, -144.669000
31580, -144.653000
31590, -144.571000
31600, -144.489000
31610, -144.461000
31620, -144.497000
31630, -144.567000
31640, -144.616000
31650, -144.619000
31660, -144.590000
31670, -144.561000
31680, -144.554000
31690, -144.560000
31700, -144.563000
31710, -144.571000
31720, -144.595000
31730, -144.617000
31740, -144.618000
31750, -144.605000
31760, -144.598000
31770, -144.610000
31780, -144.632000
31790, -144.641000
31800, -144.625000
31810, -144.596000
31820, -144.563000
31830, -144.539000
31840, -144.541000
31850, -144.560000
31860, -144.585000
31870, -144.623000
31880, -144.688000
31890, -144.780000
31900, -144.866000
31910, -144.921000
31920, -144.927000
31930, -144.881000
31940, -144.808000
31950, -144.754000
31960, -144.720000
31970, -144.706000
31980, -144.711000
31990, -144.709000
32000, -144.689000
32010, -144.648000
32020, -144.591000
32030, -144.549000
32040, -144.552000
32050, -144.606000
32060, -144.682000
32070, -144.727000
32080, -144.740000
32090, -144.749000
32100, -144.757000
32110, -144.773000
32120, -144.786000
32130, -144.767000
32140, -144.724000
32150, -144.693000
32160, -144.681000
32170, -144.679000
32180, -144.690000
32190, -144.719000
32200, -144.754000
32210, -144.768000
32220, -144.742000
32230, -144.677000
32240, -144.619000
32250, -144.623000
32260, -144.697000
32270, -144.776000
32280, -144.811000
32290, -144.776000
32300, -144.683000
32310, -144.567000
32320, -144.469000
32330, -144.429000
32340, -144.475000
32350, -144.587000
32360, -144.701000
32370, -144.783000
32380, -144.823000
32390, -144.804000
32400, -144.746000
32410, -144.705000
32420, -144.683000
32430, -144.663000
32440, -144.654000
32450, -144.685000
32460, -144.768000
32470, -144.845000
32480, -144.843000
32490, -144.734000
32500, -144.588000
32510, -144.493000
32520, -144.483000
32530, -144.544000
32540, -144.643000
32550, -144.743000
32560, -144.793000
32570, -144.766000
32580, -144.710000
32590, -144.687000
32600, -144.720000
32610, -144.803000
32620, -144.903000
32630, -144.976000
32640, -144.997000
32650, -144.949000
32660, -144.832000
32670, -144.688000
32680, -144.568000
32690, -144.501000
32700, -144.504000
32710, -144.552000
32720, -144.581000
32730, -144.557000
32740, -144.483000
32750, -144.400000
32760, -144.355000
32770, -144.348000
32780, -144.376000
32790, -144.431000
32800, -144.508000
32810, -144.584000
32820, -144.616000
32830, -144.602000
32840, -144.577000
32850, -144.570000
32860, -144.592000
32870, -144.618000
32880, -144.612000
32890, -144.583000
32900, -144.566000
32910, -144.574000
32920, -144.599000
32930, -144.619000
32940, -144.625000
32950, -144.603000
32960, -144.546000
32970, -144.465000
32980, -144.402000
32990, -144.402000
33000, -144.486000
33010, -144.614000
33020, -144.699000
33030, -144.684000
33040, -144.584000
33050, -144.495000
33060, -144.502000
33070, -144.606000
33080, -144.716000
33090, -144.729000
33100, -144.620000
33110, -144.501000
33120, -144.489000
33130, -144.597000
33140, -144.738000
33150, -144.817000
33160, -144.780000
33170, -144.673000
33180, -144.596000
33190, -144.613000
33200, -144.703000
33210, -144.799000
33220, -144.856000
33230, -144.837000
33240, -144.758000
33250, -144.673000
33260, -144.637000
33270, -144.661000
33280, -144.713000
33290, -144.720000
33300, -144.650000
33310, -144.531000
33320, -144.427000
33330, -144.401000
33340, -144.458000
33350, -144.537000
33360, -144.559000
33370, -144.507000
33380, -144.453000
33390, -144.470000
33400, -144.534000
33410, -144.565000
33420, -144.528000
33430, -144.497000
33440, -144.526000
33450, -144.566000
33460, -144.590000
33470, -144.589000
33480, -144.533000
33490, -144.427000
33500, -144.366000
33510, -144.424000
33520, -144.543000
33530, -144.620000
33540, -144.616000
33550, -144.570000
33560, -144.545000
33570, -144.563000
33580, -144.603000
33590, -144.645000
33600, -144.682000
33610, -144.716000
33620, -144.738000
33630, -144.742000
33640, -144.747000
33650, -144.740000
33660, -144.674000
33670, -144.531000
33680, -144.364000
33690, -144.286000
33700, -144.372000
33710, -144.560000
33720, -144.693000
33730, -144.677000
33740, -144.541000
33750, -144.397000
